0,1,2,3,4,5,6,7
Selling this 3bedroom en suite @East Legon,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,236,000",57 days,,
Selling this 4bedroom house@East Legon Adjiringannor,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,475,000",57 days,,
5 Bed house for sale at lashibi,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,409,550",57 days,,
Selling this 4bedroom house @Airport Hills,"Beds: 4, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,025,000",57 days,,
Selling this 4bedroom house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,240,000",57 days,,
luxury 3 bedrooms detached houses for sale at Adenta,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,400,000",57 days,,
Selling this 3bedroom house@East Legon,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,815,000",57 days,,
"2-BEDROOM HOUSE for sale @ Amrahia, Adenta","Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 170,000",57 days,,
4bedrooms house four sale at north legon,"Beds: 4, Baths: 1",MEMBER,"Accra, Houses","GH₵ 1,441,250",57 days,,
This is newly built four bedroom house for sale in north legon,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 1,441,250",57 days,,
4 bedroom 1 bq mansion underground aquarium for sale at Spintex,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,052,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Self compound house for sale at kasoa Colomba,"Beds: 4, Baths: 5","Accra, Houses","GH₵ 430,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
4 BEDROOM HOUSE FOR SALE AT EAST AIRPORT,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,614,200",57 days,,
4 bedrooms house for sale Sakumono,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 500,000",57 days,,
3bed House @ Ashaley Botwe Lakeside,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 360,000",57 days,,
EXEC 4 B/R HUS FOR SALE AT OYARIFA,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 420,000",57 days,,
Selling this 3bedroom house@East Legon Hulls,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 741,000",57 days,,
this 5bedroom house@Spintex community 19,"Beds: 5, Baths: 6",MEMBER,"Greater Accra, Houses","GH₵ 4,200,000",57 days,,
New 3 bedrooms for sale at east legon hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 912,392",57 days,,
6bed Duplex @ East Legon French School,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,000,000",57 days,,
Selling this 4bedroom house@East Legon Adjiringannor,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,300,000",57 days,,
Diplomatic 🦜4bedroom 🌺Storey @ Amasaman,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 910,000",57 days,,
Exe 4 bedroom house for sale at pokuase fise,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 450,000",57 days,,
"3Bedroom uncompleted building at Millenium City, Kasoa for Sale","Beds: 3, Baths: 3","Accra, Houses","GH₵ 280,000",57 days,,,
Executive luxurious 6bed House at East legon,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,135,000",57 days,,
5 bedroom house for sale at Tseaddo flower pot,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 266,432,092",57 days,,
4 BEDROOM WITH BOYS QUARTERS FOR SALE – ABILITY BARON STREET,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 750,000",57 days,,
for sale 10bedroom house@Kumasi Ejisu,"Beds: 10, Baths: 10+",MEMBER,"Kumasi, Houses","GH₵ 4,125,000",57 days,,
UNCOMPLETED 4 MASTER BEDROOMS HOUSE AT TAKORADI ANAJI,"Beds: 4, Baths: 4",MEMBER,"Sekondi Takoradi, Houses","GH₵ 130,000",57 days,,
2 BEDROOM HOUSE FOR SALE AT ASHORMAN ESTATE (AGENCY TERMS APPLIED,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 350,000",57 days,,
Renting this4bedroom house@North Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 9,900",57 days,,
Selling this 6bedroom house@East Legon,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 4,950,000",57 days,,
this 4bedroom house@Cantonments,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 8,250,000",57 days,,
An executive five bedrooms for sale at ashorma estate,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,083,000",57 days,,
Selling this 4bedroom house@Spintex community 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 990,000",57 days,,
"EXC 4 BEDROOM HSE, SWIMMING POOL@EAST LEGON","Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,520,000",57 days,,
Buy this 4bedroom house @Airport Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,750,000",57 days,,
east legon hills 5bedroms house 4sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 900,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Selling this 4bedroom house@ East Legon,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,995,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
5bedroom house with swimming pool @ Adjiringannor,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,920,000",57 days,,
EXEC 3 B/R HUS FOR SALE AT EAST LEGON HILLS GATED COMMUNITY,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 427,500",57 days,,
For sale 4 bedroom's house swimming pool,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 7,280,000",57 days,,
4 bedroom house for sale at East Legon Trassaco,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,300,000",57 days,,
EXECUTIVE 4BEDRM HSE 4SALE@AIRPORT RESIDENTIAL,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 3,300,000",57 days,,
this 4bedroom house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 6,600,000",57 days,,
New 2 bedroom house at North legon-Agbogba for sale,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 400,000",57 days,,
Executive 4 bedrooms storey building for sale at east legon hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,300,000",57 days,,
2plots with 5bedroom house at Denkyemuoso,"Beds: 5, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 600,000",57 days,,
Executive 2 bedrooms house at West Trassacco,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 400,000",57 days,,
Nice looking 3bed house 4sale at east legon hills,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 450,000",57 days,,
EXEC 4 B/R HUS 1 BQS AT WEST TRASSACO FOR SALE,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,280,000",57 days,,
2 Bedroom House for sale at Oyibi,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 150,000",57 days,,
Documented walled land wit Old 2bedrm house on it 4sale Spintex,"Beds: 2, Baths: 1",MEMBER,"Accra, Houses","GH₵ 200,000",57 days,,
5 BEDROOM UNCOMPLETED HOUSE FOR SALE EAST LEGON,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 650,000",57 days,,
7 BEDROOM UNCOMPLETED HOUSE FOR SALE NKORANSA,"Beds: 7, Baths: 8",MEMBER,"Accra, Houses","GH₵ 900,000",57 days,,
5bed house for sale at West Legon,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,075,400",57 days,,
4bed house for sale at West Legon,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,556,550",57 days,,
5 BEDROOMS ON A FULL PLOT OF LAND FOR SALE AT EAST LEGON HILLS,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,000,000",57 days,,
6 Bedrooms luxury for sale at East legon,"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,100,000",57 days,,
Newly Built 3bedrooms House In East Legon Hills For Sale,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 450,000",57 days,,
4 bedroom house for sale Ashongman,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 550,000",57 days,,
3Bedroom project @ sunyani for sale,"Beds: 3, Baths: 3",MEMBER,"Brong-Ahafo, Houses","GH₵ 55,000",57 days,,
House for sale in Daban newsite,"Beds: 4, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 600,000",57 days,,
4 BEDROOMS WITH SWIMMING POOL FOR AT ADJIRINGANO ABILITY SQUARE,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,000,000",57 days,,
4 bedroom 1 bq mansion underground aquarium for sale at Spintex,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,052,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
4bedroom self compound for sale on the spintex road ecobank,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,100,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
5 bed house tantra hill for sale,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 983,041",57 days,,
Newly Built 4bedrooms House In East Legon Hills For Sale,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 800,000",57 days,,
UNCOMPLETED HOUSE FOR SALE OSU,"Beds: 10+, Baths: 10+",MEMBER,"Accra, Houses","GH₵ 5,850,000",57 days,,
4 bedrooms house at KENYASI BOSORE Kumasi,"Beds: 4, Baths: 2",MEMBER,"Kumasi, Houses","GH₵ 200,000",57 days,,
5 BEDROOMS HOUSE FOR SALE AT DANSOMAN (AGENCY TERMS APPLIED),"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,447,505",57 days,,
4 Bedrooms House For Sale At West Legon,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,539,000",57 days,,
Executive 2 Bedroom House For Sale At Amranhia,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 290,000",57 days,,
5 bedrooms house@ Spintex Coastal area,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 1,904,000",57 days,,
Uncompletd 4 bedroom House for sale at East Legon hills,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 250,000",57 days,,
Awesome 2 Bedroom Terrace for Sale at Amehia,"Beds: 2, Baths: 1",MEMBER,"Accra, Houses","GH₵ 150,000",57 days,,
ultra modern 5bedrooms self house for sale at east legon hills,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,995,000",57 days,,
3 Bedroom House for sale at Adentan/Katamanso,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 855,000",57 days,,
3 Bedroom townhouses now @ East Legon/Agiringano,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,293,900",57 days,,
3 Bedroom townhouses now at Dome,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 855,000",57 days,,
"ForSale,4 bdrms hse@East Legon","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,016,000",57 days,,
5 bedroom house in Airport Hills for sale,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 6,890,000",58 days,,
5bedroom house at Atasemanso,"Beds: 5, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 1,500,000",58 days,,
4 bedroom estate house in Cantonments,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 4,770,000",58 days,,
this 4bedroom house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",58 days,,
7bedroom house with a pool at kokoben,"Beds: 7, Baths: 8",MEMBER,"Kumasi, Houses","GH₵ 2,500,000",58 days,,
this 4bedroom house@Dansoman,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,425,000",58 days,,
"For sale, 3 bedroom house Adjiriganor","Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,820,000",58 days,,
13bedroom house at buokrom south Africa,"Beds: 10+, Baths: 10+",MEMBER,"Kumasi, Houses","GH₵ 550,000",58 days,,
"For sale,5 bedroom house @East Legon Hills","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,600,000",58 days,,
"For sale, 4bedroom house @East Legon West Trasacco","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,080,000",58 days,,
"Affordable 4Beds House in Kotwi, Kumasi","Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 270,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
4bedroom on 2plots at kotwi,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 260,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
house for sale at kumasi santasi anyinam,"Beds: 5, Baths: 2",MEMBER,"Kumasi, Houses","GH₵ 550,000",58 days,,
FLATS FOR SALE -GREAT OFFER AT ASHONGMAN,"Beds: 2, Baths: 1",MEMBER,"Accra, Houses","GH₵ 145,000",58 days,,
Executive 3 Bedroom House With 1 BQFor Sale At Tema Community 25,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 825,000",58 days,,
Executive 4 Bedroom House For Sale At Lakeside Estate,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,045,000",58 days,,
Executive 6 Bedroom House For Sale At Oyarifa,"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,485,000",58 days,,
"For sale,4bedroom house @North Legon","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,385,000",58 days,,
Executive 4 Bedroom House For Sale At Spintex Baatsona,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,925,000",58 days,,
"For sale, 4 bedrooms house@East Legon near American house","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,305,000",58 days,,
ultra modern fully furnished 3bedrooms self house for sale,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 855,000",58 days,,
"For sale, 4 bedrooms house @East Legon near the hospital","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 4,580,330",58 days,,
4 Bedroom Executive house @ East Legon,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 3,360,000",58 days,,
"For sale, 4bedrooms house@East Legon","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,908,000",58 days,,
For sale 2 bedrooms apart @Airport Residential,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,431,000",58 days,,
5 Bedrooms storey building at Teshie Manet,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 750,000",58 days,,
Executive 4 Bedroom House for Sale @ Baatsona,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,650,000",58 days,,
"For sale,4 bedrooms house @Sakumono","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,385,000",58 days,,
EXEC 4 B/R HUS FOR SALE EAST AIRPORT CLOSE TO CHAIN HOMES,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,135,000",58 days,,
3 Bedroom Townhouse for Sale at Oyarifa,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 484,500",58 days,,
EXEC 4 B/R HUS 1 BQS AT EAST AIRPORT,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,280,000",58 days,,
"For sale, 5 bedrooms house @West Trassacco","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,120,000",58 days,,
5 bedroom at comm 25 close to the police station,"Beds: 9, Baths: 3","Greater Accra, Houses","GH₵ 2,000,000",58 days,,,
Executive 3 Bedroom House for sale at Oyarifa,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 450,000",58 days,,
Executive 4 Bedroom House For Sale At East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,145,000",58 days,,
4 BEDROOM HOUSE FOR SALE AT KOFORIDUA (AGENCY TERMS APPLIED),"Beds: 4, Baths: 5",MEMBER,"Eastern, Houses","GH₵ 679,863",58 days,,
"For sale,4bedroom house@Spintex Manet","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,520,000",58 days,,
Selling this 4bedroom house@Tema community 25,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 1,375,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
"Affordable 4Beds House in Kotwi, Kumasi","Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 270,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
"For sale, 4 bedrooms house @East Legon near A&C mall","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,799,000",58 days,,
For sale 6 bed house with swimming pool @Airport Hills,"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 16,960,000",58 days,,
for sale 4 bed house & 2 boy's quarter @ west Trasacco,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,876,650",58 days,,
"For sale, 4bedroom house@East Legon Adjringanor","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,484,000",58 days,,
EXECUTIVE 4 BEDROOMS FURNISHED FOR SALE AT EAST LEGON HILLS,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 850,000",58 days,,
Executive 6 Bedroom House For Sale At Teshie Greda Estate,"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,540,000",58 days,,
EXEC 4 B/R HUS 1 BQS FOR SALE AT EAST AIRPORT,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,995,000",58 days,,
2 bedroom uncomplicated building sale Amasaman obeyeye,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 140,000",58 days,,
EXEC 4 B/R HUS AT EAST AIRPORT FOR SALE,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,710,000",58 days,,
"For sale, 3 bedroom house@Spintex batsonaa","Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 900,000",58 days,,
"For sale, 4bedroom house@Spintex near coca cola","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,855,000",58 days,,
5bedroom house at Nkoranza ampaame,"Beds: 5, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 600,000",58 days,,
Selling this 4 bedroom house @Tema community 20,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 1,995,000",58 days,,
EXEC 5 B/R HUS 2 BQS AT EAST AIRPORT GATED COM,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,135,000",58 days,,
ultra modern 4bedrooms 2 unite apartment,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,190,000",58 days,,
FOUR BEDROOMS UNCOMPLETED STOREY BUILDING,"Beds: 4, Baths: 5","Brong-Ahafo, Houses","GH₵ 330,000",58 days,,,
"For Sale, 5 bedrooms house @ Spintex","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,960,000",58 days,,
6 bedroom house for sale at Dome pillar 2,"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,441,280",58 days,,
4 bedroom house for sale at Agboogba,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 922,400",58 days,,
House For Sale At East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,480,000",58 days,,
EXEC 4B/R HUS FOR SALE AT EAST AIRPORT,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,425,000",58 days,,
3 Bedroom House for sale at School Junction,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 960,000",58 days,,
Executive 5 bedrooms with 2 garages at east Legon hills,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,192,410",58 days,,
House For Sale At Atasomanso Kronkronmase,"Beds: 5, Baths: 6",MEMBER,"Kumasi, Houses","GH₵ 1,900,000",58 days,,
EXEC 4 B/R HUS 1 BQS AT EAST AIRPORT GATED COM,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",58 days,,
3 BEDROOM HOUSE FOR SALE IN TEMA,"Beds: 3, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 696,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
3 Bedroom House for Sale @ East Legon Hills,"Beds: 3, Baths: 2","Accra, Houses","GH₵ 640,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
5 bedroom house at tantra hill,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,500,000",58 days,,
newly built 4bedroom sale @ Trassacco,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 990,000",58 days,,
3 Bedroom House for sale at East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 780,000",58 days,,
4 bedroom house for sale at Cantonment,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 37,500,000",58 days,,
house for sale in east Legon,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 727,620",58 days,,
Awesome 2 Bedroom Terrace House Now Selling,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 135,000",58 days,,
3 Bedroom House for sale at Old Ashongman,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 780,000",58 days,,
Selling this 4bedroom house@Spintex Manet Junction,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,300,000",58 days,,
this 3rd room house @Ashongman,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 715,000",58 days,,
Selling this 5 bedroom house @Airport Residential area,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 23,940,000",58 days,,
Luxury 4 bedrooms with a boys quarter for sale around Trassacco,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,300,000",58 days,,
Selling this 4 bedroom house@Ashale Botwe Lakeside Estate,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,026,000",58 days,,
Selling this 3bedroom house@Tema community 25,"Beds: 3, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 1,710,000",58 days,,
Selling this newly built 4 bedroom house @Ashaley Botwe lakeside comm.6,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 855,000",58 days,,
Selling this 3bedroom house @Spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 590,000",58 days,,
Beautiful House In Santasi,"Beds: 5, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 1,200,000",58 days,,
Selling this 4 bedroom house @Adjiringanor 69,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,850,000",58 days,,
Selling this 3bedroom house@East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 741,000",58 days,,
