0,1,2,3,4,5,6,7
Renting this 2-bedroom apartment@Lashibi,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Renting chamber & hall self contained @East Airport Tse-Addo,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,100 /month",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
2bedroom apt@Pantang,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",32 days,,
EXEC 3 BEDROOM APT @ TSEADDO 4 RENT,"Beds: 3, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,600 /month",32 days,,
EXEC CHAMBER & HALL FURNISHED APT @ SPINTEX 4 RENT,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",32 days,,
2bedrooms Apartment In Alanjo For Rent,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",33 days,,
Single room with porch @Spot M,"Beds: 1, Baths: 1",MEMBER,"Greater Accra, Apartments",GH₵ 100 /month,33 days,,
AN EXECUTIVE NEWLY BUILT FRESH 2BEDROOM 3WASHROOM FOR RENT@SPINTEX,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",33 days,,
Amazing fully furnished 3 bedroom apartment for rent at East Airport.,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 8,835 /month",33 days,,
CHAMBER AND HALL SELF CONTAIN @ OGBOJO SAINT PETERS,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,33 days,,
EXECUTIVE CHAMBER HALL SELF CONTAIN @ NORTH LEGON WISCONSIN,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 850 /month,33 days,,
2 BEDROOMS WITH POOL FOR RENT AT ADJIRINGANA WEST TRASSACCO,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 4,000 /month",33 days,,
Newly Built 2 Bedrooms Apartment For Rent Around Coco Vanilla,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,300 /month",33 days,,
Newly built fully furnished 2 bedroom for rent at East Trasacco.,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 8,550 /month",33 days,,
Alluring executive three bedrooms house at East Trasacco for rent.,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 8,550 /month",33 days,,
An amazing executive 5 bedroom apartment at East Trasacco for rent.,"Beds: 5, Baths: 5",MEMBER,"Accra, Apartments","GH₵ 19,950 /month",33 days,,
CHAMBER AND HALL SELF-CONTAINED FOR RENT AT TSEAADDO,"Beds: 2, Baths: 1","Greater Accra, Apartments",GH₵ 800 /month,33 days,,,
CHAMBER AND HALL SELF CONTAIN TO LET @ OGBOJO SAINT PETERS AREA,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,33 days,,
monthly payment 2bed furnished 💜Sch junction,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 12,000 /month",33 days,,
an exercutive single room self contain in ofankor barrier for rent,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,33 days,,
executive 2 bedrooms apartment for rent at Adjiringanor,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",33 days,,
a beautiful chamber and hall self contain in nii boi town for rent,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 300 /month,33 days,,
EXCUTIVE APARTMENT @AIRPORT,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 21,600 /month",33 days,,
a cute single room with bath and kitchen in Nii boi town for rent,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 250 /month,33 days,,
Newly built 6flat three bedrooms each.,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 2,500 /month",33 days,,
Four bedroom house for rent in a self compound.,"Beds: 4, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,000 /month",33 days,,
EXECUTIVE 2 BEDROOMS APARTMENT FOR RENT AT ADJIRINGANOR 69,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,000 /month",33 days,,
chamber n hall s/c in Ablekuma,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Renting this 2-bedroom apartment@Lashibi,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Three Bedroom Self-contained Apartment For Rent At Madina,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",33 days,,
one bedroom apartment at taifa,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 350 /month,33 days,,
Chamber self for rent at Akwateyman,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",33 days,,
Single Room self contain for rent at spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,33 days,,
Exe 2 bedroom apartment for rent at Tesano,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 4,500 /month",33 days,,
Furnished Chamber and hall @spintex for rent,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",33 days,,
3 Bdr Semi Detached House Dzorwulu,"Beds: 3, Baths: 3","Accra, Apartments","GH₵ 5,800 /month",33 days,,,
2 Bedroom Condo For Rent Tema,"Beds: 2, Baths: 2","Greater Accra, Apartments","GH₵ 2,500 /month",33 days,,,
1 bedroom furnished flat in Cantonments,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 10,120 /month",33 days,,
Furnished 2 Rooms At Dzorwulu,"Beds: 2, Baths: 1","Accra, Apartments","GH₵ 4,100 /month",33 days,,,
Chamber n hall s/c for rent at dome Pillra 2,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 850 /month,33 days,,
TWO BEDRMS PLUS WASHRMS APARTMENT@ ABOKOBI,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 800 /month,33 days,,
TWO BEDRMS SELF COMPOUND TO LET@ ABOKOBI,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 800 /month,33 days,,
FINE CHAMBER/ HALL S/C IN SPINTEX,"Beds: 1, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 800 /month,33 days,,
Paraku Junction Chamber and Hall Self Contain For Rent,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,33 days,,
Executive Ch &hall self cont 4 rent at Atomic down,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 900 /month,33 days,,
Oyarifa Chamber And Hall Self Contain For Rent,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,33 days,,
2 Bedrooms Furished Aparment With Pool For Rent At Adjiringanor Ability,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 9,700 /month",33 days,,
FURNISHED 2 BEDROOMS WITH POOL FOR RENT AT ADJIRINGANOR,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 9,700 /month",33 days,,
2 bedroom self apartment for rent Adjiriganor,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 3,500 /month",33 days,,
EXECUTIVE 2 BEDROOMS APARTMENT FOR RENT AT WEST TRASSACCO,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,500 /month",33 days,,
1 Bedroom at Agbogba,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 550 /month,33 days,,
Chamber and Hall at Agbogba,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 550 /month,33 days,,
4 bedroom apartment in Cantonments GIS,"Beds: 4, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 17,480 /month",33 days,,
Two Bedroom Apartment Adenta,"Beds: 2, Baths: 2","Accra, Apartments","GH₵ 2,500 /month",33 days,,,
Newly build two bedrooms apartment at kwabenya.,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 900 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
CHAMBER AND HALL SELF-CONTAINED FOR RENT AT TSEAADDO,"Beds: 2, Baths: 1","Greater Accra, Apartments",GH₵ 800 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
CHAMBER AND HALL SELF CONTAIN APARTMENT@ ADENTA FRAFRAHA FOSTER HOME,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
monthly fully furnished 3bed@Kumasi,"Beds: 3, Baths: 4",MEMBER,"Kumasi, Apartments","GH₵ 16,767 /month",33 days,,
Exclusive Newly - Built 3 Bedroom Apt For Rent Adenta,"Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",33 days,,
Executive 3 Bedroom Apartment For Rent At Spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,000 /month",33 days,,
Three bedrooms and hall for rent at TUC,"Beds: 3, Baths: 2","Kumasi, Apartments","GH₵ 1,000 /month",33 days,,,
3 bedroom apartment at Cantonments,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 11,960 /month",33 days,,
Nice 2 bedrooms flat at SANTASI ANYINAM ( Atasomanso),"Beds: 2, Baths: 1",MEMBER,"Kumasi, Apartments",GH₵ 700 /month,33 days,,
Executive 3 bedroom self contain 4 rent Oyarifa,"Beds: 3, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",33 days,,
wall n gated 2bedrm 2washrm spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 800 /month,33 days,,
Two Bedroom Apartment At Lakeisde Comm 8 For A Year And Above..,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",33 days,,
gated chamba n Hal selfcontain spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
West Legon 💛3bedroom🌹self contain,"Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 2,800 /month",33 days,,
Marvlous wall n gated 2bedrm spintex,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 850 /month,33 days,,
single room selfcontain 4rent spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
Executive 2 bed self contain 4 rent at Botwe,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",33 days,,
Tremendous Walled and gated Chamba N Hal Selfcontain 4rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
2 Bedrooms Apartment For Rent At Achimota,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",33 days,,
Chamber and hall for rent @ Madina Adenta Sakora,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 700 /month,33 days,,
Executive three bedroom in santasi kokoben,"Beds: 3, Baths: 2",MEMBER,"Kumasi, Apartments",GH₵ 800 /month,33 days,,
Chamber and hall self contained available at big Apple kasoa road.,"Beds: 2, Baths: 1","Accra, Apartments",GH₵ 220 /month,33 days,,,
Executive upstairs 3bedroom available for rent Liberia camp road kasoa,"Beds: 3, Baths: 2","Accra, Apartments",GH₵ 700 /month,33 days,,,
Flamboyanted Wal n gated chamba Hal selfcontain 4rent spintex 1yr,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 700 /month,33 days,,
Exclusive 2bedrm selfcompound 4rent spintex,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",33 days,,
Ultra fablous wal n gated chamber Hal selfcontain 4rent spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 650 /month,33 days,,
Fablous wall n gated 3bedrm 2washrm 4rent spintex,"Beds: 3, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",33 days,,
Chamber n Hall at Haatso,"Beds: 1, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 700 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Newly build two bedrooms apartment at kwabenya.,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 900 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Apartment @ Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
single room s/c@Kwabenya,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 220 /month,33 days,,
Spontenous new wal n gated 2bedrm 2washrm 4rent spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",33 days,,
3 Bedroom Apartment for Rent at East Legon,"Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 17,100 /month",33 days,,
Ultra luxry single room selfcontain 4rent spintex s,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,33 days,,
special 2 bedroom apartment Rent Pokuase road,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",33 days,,
Awesome Chamber&hall Apartment In An Estate 4rnt Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,33 days,,
Exquisite 2bedroom Apartment With 3washrms 4rent Spintex 1year,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,600 /month",33 days,,
Cute Singleroom Apartment For Rent At Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
Booming Chamber&hall Apartment For Rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 700 /month,33 days,,
2Bedroom for rent Afienya,"Beds: 2, Baths: 2","Greater Accra, Apartments","GH₵ 2,000 /month",33 days,,,
gated chamba n Hal S/C 4rent spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
gated single room S/C 4rent spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 450 /month,33 days,,
Fablous Wal N Gated Single Room Selfcontain 4rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
Wall chamba n Hal selfcontain spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 300 /month,33 days,,
Flabagasting modern neatly built chamba n Hal selfcontain 4rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 800 /month,33 days,,
chamber and hall self contained at mile 7,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,33 days,,
2 bedrooms apartments for rent @ Oyarifa,"Beds: 2, Baths: 1","Accra, Apartments",GH₵ 700 /month,33 days,,,
2 Bedroom Apartment For Rent In ho,"Beds: 2, Baths: 1","Volta, Apartments",GH₵ 350 /month,33 days,,,
New 2 bedrooms apartment for rent at Adjiriganor galaxy,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 3,800 /month",33 days,,
gated chamba n Hal Selfcontain spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
EXEC 2 BEDROOM APT @ ADENTA FRAFRAHA FOR RENT,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 800 /month,33 days,,
NICELY FURNISHED 3 BEDROOM APT @ EAST DZORWULU 4 RENT,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 14,500 /month",33 days,,
FULLY FURNISHED 3 BEDROOM APT @ SPINTEX 4 RENT,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 6,960 /month",33 days,,
2 BEDROOM APARTMENT FOR RENT AT OFANKO BARRIER(AGENCY TERMS APPLIED),"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",33 days,,
Newly build two bedrooms apartment at kwabenya.,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 900 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Chamber and Hall at Pantang (Nursing Training),"Beds: 1, Baths: 1","Accra, Apartments",GH₵ 900 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
EXEC 2 BEDROOM APT @ MALLAM 4 RENT,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,33 days,,
EXEC 2 BEDROOM APT @ EAST LEGON 4 RENT,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,100 /month",33 days,,
EXEC 4 MASTER BEDROOM S / C @ KWABENYA RENT,"Beds: 4, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 2,500 /month",33 days,,
2BEDRM-DOME PILLAR 2,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 700 /month,33 days,,
gated chamba n Hal selfcontain spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 450 /month,33 days,,
Exclusive chamba n Hal S/C spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 350 /month,33 days,,
gated chamba n Hal selfcontain spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,33 days,,
Three bed room flat at Kronum for a year rent,"Beds: 3, Baths: 2",MEMBER,"Kumasi, Apartments",GH₵ 600 /month,33 days,,
Superb wal n gated chamba Hal selfcontain in spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 450 /month,33 days,,
executive 3bedroom apartment @mallam julikat,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",33 days,,
nice two bedrooms apartment @mallam junction,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 650 /month,33 days,,
nice four bedrooms self compound @Dansoman,"Beds: 4, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",33 days,,
Chamber And Hall Selfcontained Amasaman,"Beds: 1, Baths: 1","Accra, Apartments",GH₵ 400 /month,33 days,,,
"2, BEDROOM NEW @SPINTEX MANET COURT","Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 800 /month,33 days,,
Executive 2 bedrooms apartment for rent at ARS,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,200 /month",33 days,,
3 BEDROOM EXECUTIVE WITH 4 BATHROOMS NEW APARTMENTS @COCA-COLA SPINTEX.,"Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 2,500 /month",33 days,,
Chamber/Hallself contain at Pokuase,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,100 /month",33 days,,
3bedroom apt@Ashongman estate,"Beds: 3, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",34 days,,
3bedroom apt@Ashongman estate,"Beds: 3, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",34 days,,
2 Bedrooms Apartment For Rent At Dzorwulu Junction,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,500 /month",34 days,,
Furnished Apartments For Rent At Dzorwulu,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 4,640 /month",34 days,,
Chamber And A Hall Self Contain At Lapaz Nii Boi,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 900 /month,34 days,,
2bedroom apartment for rent Ashgomang,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",34 days,,
3bedroom-apartment for rent Ashgoman,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",34 days,,
Chamber & hall self contain Adenta,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,34 days,,
Newly build two bedrooms apartment at kwabenya.,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 900 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Single room s/c spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Chamber and hall apartment Teshie,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,34 days,,
one bedroom apartment at taifa,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 250 /month,34 days,,
1yr 3 Bedrooms Apt Storey At Oblogo,"Beds: 3, Baths: 2",MEMBER,"Greater Accra, Apartments",GH₵ 750 /month,34 days,,
Stunning 2 bedroom+ Self Contain @ Pokuase,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",34 days,,
MESMERIZED TWO MASTER BEDROOMS APARTMENT AT KWABENYA,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",34 days,,
Two bed room flat at IPT for rent,"Beds: 2, Baths: 1",MEMBER,"Kumasi, Apartments",GH₵ 400 /month,34 days,,
2 Bedroom fully furnished apartment for rent Adjiriganor ability,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 6,000 /month",34 days,,
Executive ch/hall sc for rent@new bortianor junction,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,34 days,,
2 bedroom furnished apartment Cantonment,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 9,200 /month",34 days,,
3 BEDROOM APARTMENT Tema,"Beds: 3, Baths: 3","Greater Accra, Apartments","GH₵ 1,400 /month",34 days,,,
Two bed room flat at Atimatim-Taabuo for rent,"Beds: 2, Baths: 2",MEMBER,"Kumasi, Apartments",GH₵ 350 /month,34 days,,
Executive 2 bedrooms apartment around Trassacco,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 3,500 /month",34 days,,
2 bedroom apartment to let at Osu,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 7,290 /month",34 days,,
4 Bedroom Apartment in East Legon,"Beds: 4, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 10,000 /month",34 days,,
modern 2bedrm apt 1year spintex,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",34 days,,
3 bedroom apartments to let at Cantonments,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 16,700 /month",34 days,,
Lavish Neat And Spacious Singleroom Apartment Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,34 days,,
New chamber and hall furnished for rent at A&C,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 6,000 /month",34 days,,
Sensational Singleroom Self Contained @Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 270 /month,34 days,,
Spacious Single room Self Contained For Rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,34 days,,
Newly Built 2bedroom Apartment @Spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",34 days,,
ICONIC 2 MASTER BEDROOMS APT AT EAST LEGON,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,400 /month",34 days,,
Alluring Chamber&hall Apartment For Rent Spintex 1year,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 800 /month,34 days,,
